moment_id,set_id,play_id,serialNumber
2197405,26,550,53
1716821,26,510,9529
1636655,26,510,8057
1507387,26,510,7414
1477642,26,510,5669
1473225,26,510,5252
1506381,26,510,7158
1356320,26,510,4655
1355035,26,510,4620
1470433,26,510,5210
1483008,26,510,5910
1482227,26,510,5754
1486914,26,510,6066
1500534,26,510,6936
1482226,26,510,5753
1477687,26,510,5714
1637714,26,510,8366
1495477,26,510,6379
1501801,26,510,7078
1718825,26,510,9660
1716916,26,510,9624
1716503,26,510,9460
1719091,26,510,9802
1718901,26,510,9736
1978516,26,510,10171
1978526,26,510,10181
1979651,26,510,10306
1980793,26,510,10573
1986540,26,510,10820
1987549,26,510,10954
1993807,26,510,11585
1995486,26,510,11763
1989691,26,510,11345
606155,2,122,2753
1137757,2,122,3876
1137748,2,122,3867
1134823,2,122,3856
720641,2,98,3099
724214,2,98,3198
1007724,26,471,60
2253259,26,554,4657
2602092,26,493,12612
2700372,32,621,9797
2248028,26,555,676
849105,26,397,81
2650780,32,616,205
2663454,32,618,254
2665343,32,617,3768
2692461,32,620,7011
634611,2,57,2834
69075,2,25,324
78035,2,22,354
1137738,2,122,3857
2197416,26,550,64
597278,2,130,2664
597255,2,130,2641
569766,2,130,2539
580937,2,130,2563
588512,2,130,2622
614967,2,182,1508
2091534,26,542,57
511475,2,49,2319
304334,16,213,30
725151,2,129,3204
67681,2,148,320
2197447,26,550,95
613413,2,189,1384
1007731,26,471,67
1023217,26,467,553
1023673,26,467,634
1020637,26,467,473
501704,2,199,1631
1134815,2,122,3848
1147606,2,122,3913
1134799,2,122,3832
1137752,2,122,3871
1134790,2,122,3823
1137759,2,122,3878
1979662,26,510,10317
1978568,26,510,10223
1980744,26,510,10524
1980423,26,510,10453
1719737,26,510,9948
1989285,26,510,11189
1986337,26,510,10742
1980841,26,510,10621
1719686,26,510,9897
1978520,26,510,10175
1978493,26,510,10148
1989342,26,510,11246
1978529,26,510,10184
1986308,26,510,10713
1989713,26,510,11367
1976428,26,510,10084
1987480,26,510,10885
1980783,26,510,10563
1988316,26,510,11096
1719712,26,510,9923
1979650,26,510,10305
1986267,26,510,10672
1980382,26,510,10412
1987558,26,510,10963
1986542,26,510,10822
1978579,26,510,10234
1986501,26,510,10781
1986564,26,510,10844
1980833,26,510,10613
1979669,26,510,10324
1986249,26,510,10654
1719786,26,510,9997
1719774,26,510,9985
81912,10,122,113
81845,10,122,46
81874,10,122,75
1994708,26,510,11735
1994678,26,510,11705
1991700,26,510,11479
1978522,26,510,10177
1989698,26,510,11352
1989638,26,510,11292
1719703,26,510,9914
1719776,26,510,9987
1991639,26,510,11418
1993741,26,510,11519
1994636,26,510,11663
1993752,26,510,11530
1719781,26,510,9992
1994599,26,510,11626
1979703,26,510,10358
1677373,26,455,9916
1901695,26,491,10115
2435290,26,492,12435
1920731,26,492,11897
2434686,26,492,12081
2435033,26,492,12303
2435511,26,492,12531
2436086,26,492,12981
2436502,26,492,13147
2436504,26,492,13149
2436533,26,492,13178
2436050,26,492,12945
2436057,26,492,12952
2441176,26,492,14071
2441223,26,492,14118
2441204,26,492,14099
2436233,26,492,13003
2442049,26,492,14194
2446987,26,492,14882
2447039,26,492,14934
1324474,26,480,4059
1066724,26,480,2560
1063330,26,480,2416
1105408,26,480,3494
1106454,26,480,3790
1918280,26,490,11821
1078663,26,480,2874
1105307,26,480,3393
1078144,26,480,2730
1908354,26,490,10774
1051406,26,480,1992
1911388,26,490,11307
1911894,26,490,11438
1398263,26,480,6915
1324514,26,480,4099
1087297,26,480,2883
1063372,26,480,2458
588259,2,130,2614
1036855,26,480,1566
1911901,26,490,11445
1078582,26,480,2793
1045416,26,480,1752
1911344,26,490,11263
1911296,26,490,11215
1090852,26,480,3063
583826,2,130,2580
1045508,26,480,1844
1056719,26,480,2305
1909574,26,490,10994
597247,2,130,2633
597242,2,130,2628
1909613,26,490,11033
1867040,26,480,10844
627893,2,130,2812
1867679,26,480,10983
1824794,26,467,11232
1867061,26,480,10865
1868605,26,480,11158
1700948,26,490,9891
1697526,26,490,9214
1866616,26,480,10670
1866964,26,480,10768
1866647,26,480,10701
1700938,26,490,9881
1700967,26,490,9910
1909518,26,490,10938
1909679,26,490,11099
1324831,26,480,4166
1877009,26,480,11935
1876512,26,480,11813
1876970,26,480,11896
1326023,26,480,4608
1876468,26,480,11769
1105345,26,480,3431
1105330,26,480,3416
1701022,26,490,9965
1700657,26,490,9600
1907128,26,490,10548
1871567,26,480,11369
1699029,26,490,9344
1376373,26,480,5400
1872033,26,480,11460
1105690,26,480,3526
569754,2,130,2527
1611552,26,480,7954
1868323,26,480,11001
1397943,26,480,6720
1905855,26,490,10400
1875581,26,480,11507
1875644,26,480,11570
1902118,26,490,10038
1876303,26,480,11729
1868637,26,480,11190
1875593,26,480,11519
1876548,26,480,11849
1876286,26,480,11712
1078629,26,480,2840
1876506,26,480,11807
1700812,26,490,9755
1866077,26,480,10506
1861974,26,480,10279
1864004,26,480,10433
1700693,26,490,9636
1862067,26,480,10372
1862027,26,480,10332
1862053,26,480,10358
1694612,26,480,9923
1858206,26,480,10011
1700628,26,490,9571
1694647,26,480,9958
1859585,26,480,10140
1858232,26,480,10037
1694674,26,480,9985
1694661,26,480,9972
1403047,26,480,7324
1858266,26,480,10071
1859670,26,480,10225
1694641,26,480,9952
1612711,26,480,8238
1864061,26,480,10490
1866573,26,480,10627
1859636,26,480,10191
1694572,26,480,9883
1612694,26,480,8221
1858220,26,480,10025
1866118,26,480,10547
1694589,26,480,9900
1866101,26,480,10530
1862024,26,480,10329
1078623,26,480,2834
1867585,26,480,10889
1324467,26,480,4052
1398318,26,480,6970
1693438,26,480,9874
1876226,26,480,11652
1692399,26,480,9709
1864033,26,480,10462
1692397,26,480,9707
1066710,26,480,2546
1108396,26,480,3982
1693408,26,480,9844
1694567,26,480,9878
1693412,26,480,9848
1693400,26,480,9836
1066729,26,480,2565
1693338,26,480,9774
1053492,26,480,2203
1051357,26,480,1943
1693418,26,480,9854
1694687,26,480,9998
1693417,26,480,9853
1693371,26,480,9807
1693410,26,480,9846
1693351,26,480,9787
1693344,26,480,9780
1078142,26,480,2728
1693320,26,480,9756
1692159,26,480,9594
1692163,26,480,9598
1691903,26,480,9463
1692351,26,480,9661
1691864,26,480,9424
1692141,26,480,9576
1691920,26,480,9480
1692162,26,480,9597
1692108,26,480,9543
1692415,26,480,9725
1691929,26,480,9489
1692322,26,480,9632
604344,2,149,2762
1692111,26,480,9546
1691923,26,480,9483
1692336,26,480,9646
1078556,26,480,2767
1618934,26,480,8336
1691882,26,480,9442
1692168,26,480,9603
1692125,26,480,9560
1692138,26,480,9573
1690861,26,480,9170
1690866,26,480,9175
1690859,26,480,9168
1691908,26,480,9468
1690890,26,480,9199
1690895,26,480,9204
1692144,26,480,9579
1691455,26,480,9265
1690863,26,480,9172
1105736,26,480,3572
1108299,26,480,3885
1691442,26,480,9252
1326418,26,480,4753
1690916,26,480,9225
1691855,26,480,9415
1611563,26,480,7965
1691848,26,480,9408
1608903,26,480,7680
1690852,26,480,9161
1691816,26,480,9376
1691519,26,480,9329
1691831,26,480,9391
1326646,26,480,4981
1690913,26,480,9222
1090898,26,480,3109
1691533,26,480,9343
1690919,26,480,9228
1691529,26,480,9339
1691495,26,480,9305
1691508,26,480,9318
1691479,26,480,9289
1691472,26,480,9282
1401512,26,480,7164
1691536,26,480,9346
1689943,26,480,9125
1401397,26,480,7049
1690934,26,480,9243
1610531,26,480,7808
1690924,26,480,9233
1691516,26,480,9326
1690822,26,480,9131
1063368,26,480,2454
1694609,26,480,9920
1106411,26,480,3747
1693324,26,480,9760
1611551,26,480,7953
1692392,26,480,9702
1692329,26,480,9639
1692430,26,480,9740
1385163,26,480,6065
1654489,26,480,8891
1654457,26,480,8859
1654403,26,480,8805
1691918,26,480,9478
1689861,26,480,9043
1689913,26,480,9095
1654597,26,480,8999
1654548,26,480,8950
1654432,26,480,8834
1654588,26,480,8990
1692139,26,480,9574
1654587,26,480,8989
1690872,26,480,9181
1689940,26,480,9122
1691890,26,480,9450
1654564,26,480,8966
1654573,26,480,8975
1654467,26,480,8869
1689850,26,480,9032
1654572,26,480,8974
1654380,26,480,8782
1654424,26,480,8826
1689941,26,480,9123
1654470,26,480,8872
1606005,26,480,7532
1654409,26,480,8811
1108365,26,480,3951
1654367,26,480,8769
1689896,26,480,9078
1654527,26,480,8929
1608864,26,480,7641
1654513,26,480,8915
1654578,26,480,8980
1654381,26,480,8783
1618895,26,480,8297
1654382,26,480,8784
1691513,26,480,9323
1036639,26,480,1475
1654462,26,480,8864
1654414,26,480,8816
1689833,26,480,9015
1654463,26,480,8865
1654503,26,480,8905
1654440,26,480,8842
2129427,26,545,575
2128820,26,545,343
2109272,26,542,9170
2107055,26,542,7453
1449959,26,402,6611
1423437,26,402,5339
1436982,26,402,6009
1296670,26,402,4755
1449894,26,402,6546
1296679,26,402,4764
1414597,26,402,5249
1437057,26,402,6084
1429829,26,402,5731
1296212,26,402,4672
1437932,26,402,6209
1437893,26,402,6170
1437899,26,402,6176
1296203,26,402,4663
1414530,26,402,5182
1430352,26,402,5754
1411415,26,402,5067
1296275,26,402,4735
1297220,26,402,4930
1430462,26,402,5864
1437053,26,402,6080
1438216,26,402,6368
1449850,26,402,6502
1440148,26,402,6425
1429343,26,402,5620
1428304,26,402,5456
1434610,26,402,5887
1429316,26,402,5593
1295485,26,402,4570
1296198,26,402,4658
1294394,26,402,4354
1295286,26,402,4496
1295175,26,402,4385
1295418,26,402,4503
1294372,26,402,4332
1294309,26,402,4269
932012,26,402,3613
931969,26,402,3570
926894,26,402,3120
927956,26,402,3182
1294292,26,402,4252
939455,26,402,3931
1293023,26,402,4108
927967,26,402,3193
939441,26,402,3917
939501,26,402,3977
936952,26,402,3803
932085,26,402,3686
931981,26,402,3582
929594,26,402,3445
1293975,26,402,4185
1294003,26,402,4213
931928,26,402,3529
929642,26,402,3493
928353,26,402,3329
932053,26,402,3654
937004,26,402,3855
939471,26,402,3947
1293974,26,402,4184
928023,26,402,3249
939411,26,402,3887
939427,26,402,3903
936944,26,402,3795
931920,26,402,3521
936901,26,402,3752
927963,26,402,3189
1292945,26,402,4030
1294031,26,402,4241
928316,26,402,3292
926851,26,402,3077
1823696,26,467,10759
1823636,26,467,10699
1823075,26,467,10513
1816794,26,467,10108
1817927,26,467,10366
1824709,26,467,11147
1824666,26,467,11104
1824772,26,467,11210
1010255,26,461,966
1010179,26,461,890
1010228,26,461,939
1007866,26,461,702
1004321,26,461,407
1007834,26,461,670
746458,2,202,2735
661212,2,202,2481
634672,2,202,2318
339567,17,223,159
689761,24,324,448
333391,17,223,36
1032406,26,480,992
71089,2,20,337
1634270,26,509,8172
2426447,26,475,13092
1752937,26,522,4266
1401523,26,480,7175
1032389,26,480,975
1029248,26,480,834
1032366,26,480,952
1017636,26,480,472
1032323,26,480,909
1034129,26,480,1215
1034089,26,480,1175
1034157,26,480,1243
1034142,26,480,1228
1034063,26,480,1149
1034108,26,480,1194
1035425,26,480,1261
1035450,26,480,1286
1035461,26,480,1297
1033720,26,480,1056
1034107,26,480,1193
1034040,26,480,1126
1034163,26,480,1249
1036565,26,480,1401
1035535,26,480,1371
1035481,26,480,1317
1036797,26,480,1508
1036626,26,480,1462
1036653,26,480,1489
1036647,26,480,1483
1036593,26,480,1429
1036563,26,480,1399
1036606,26,480,1442
1036621,26,480,1457
1035530,26,480,1366
1036590,26,480,1426
1036852,26,480,1563
1035466,26,480,1302
1035536,26,480,1372
1042750,26,480,1711
1042666,26,480,1627
1052323,26,480,2034
1053502,26,480,2213
1051299,26,480,1885
1042734,26,480,1695
1036867,26,480,1578
1051353,26,480,1939
1051350,26,480,1936
1036901,26,480,1612
1052350,26,480,2061
1052394,26,480,2105
1045511,26,480,1847
1042672,26,480,1633
1042723,26,480,1684
1036886,26,480,1597
1051300,26,480,1886
1052342,26,480,2053
1078592,26,480,2803
1042669,26,480,1630
1036889,26,480,1600
1045460,26,480,1796
1045510,26,480,1846
1045482,26,480,1818
1045504,26,480,1840
1056754,26,480,2340
1045451,26,480,1787
1063396,26,480,2482
1053522,26,480,2233
1056693,26,480,2279
1056670,26,480,2256
1063405,26,480,2491
1066770,26,480,2606
1053530,26,480,2241
1063363,26,480,2449
1063324,26,480,2410
1066706,26,480,2542
1066674,26,480,2510
1063406,26,480,2492
1078074,26,480,2660
1056776,26,480,2362
1052407,26,480,2118
1066750,26,480,2586
1066789,26,480,2625
1053461,26,480,2172
1078552,26,480,2763
1078084,26,480,2670
1078540,26,480,2751
941896,26,409,3747
1877036,26,480,11962
1877037,26,480,11963
1324889,26,480,4224
1858254,26,480,10059
1035505,26,480,1341
1036570,26,480,1406
1036659,26,480,1495
1036651,26,480,1487
1036818,26,480,1529
1078163,26,480,2749
1078541,26,480,2752
1066733,26,480,2569
1078062,26,480,2648
1078096,26,480,2682
1078610,26,480,2821
1078599,26,480,2810
1078085,26,480,2671
1090816,26,480,3027
1090903,26,480,3114
1090869,26,480,3080
1078618,26,480,2829
1090859,26,480,3070
1090797,26,480,3008
1087307,26,480,2893
1078652,26,480,2863
1087317,26,480,2903
1090807,26,480,3018
1090888,26,480,3099
1090805,26,480,3016
1090817,26,480,3028
1090848,26,480,3059
1090808,26,480,3019
1090853,26,480,3064
1087408,26,480,2994
1090858,26,480,3069
1036837,26,480,1548
1036885,26,480,1596
1051376,26,480,1962
1045493,26,480,1829
1036847,26,480,1558
1051402,26,480,1988
1063335,26,480,2421
1056779,26,480,2365
1053519,26,480,2230
1052356,26,480,2067
1063395,26,480,2481
1052344,26,480,2055
1056684,26,480,2270
1063355,26,480,2441
1063366,26,480,2452
1066667,26,480,2503
1052400,26,480,2111
1053510,26,480,2221
1056744,26,480,2330
1056787,26,480,2373
1063309,26,480,2395
1056766,26,480,2352
1063327,26,480,2413
1096300,26,480,3136
1103427,26,480,3263
1103538,26,480,3374
1105775,26,480,3611
1106299,26,480,3635
1105730,26,480,3566
1105729,26,480,3565
1105743,26,480,3579
1105735,26,480,3571
1105714,26,480,3550
1105718,26,480,3554
1106435,26,480,3771
1106378,26,480,3714
1106428,26,480,3764
1106311,26,480,3647
1106354,26,480,3690
1106340,26,480,3676
1106353,26,480,3689
1106403,26,480,3739
1106352,26,480,3688
1106386,26,480,3722
1106346,26,480,3682
1105785,26,480,3621
1106350,26,480,3686
1106319,26,480,3655
1034054,26,480,1140
1034084,26,480,1170
1034117,26,480,1203
1035453,26,480,1289
1034140,26,480,1226
1036543,26,480,1379
1096307,26,480,3143
1036612,26,480,1448
1066713,26,480,2549
1096345,26,480,3181
1096329,26,480,3165
1096368,26,480,3204
1096365,26,480,3201
1096351,26,480,3187
1105684,26,480,3520
1096367,26,480,3203
1096405,26,480,3241
1096372,26,480,3208
1096409,26,480,3245
1103416,26,480,3252
1105294,26,480,3380
1103478,26,480,3314
1103482,26,480,3318
1105352,26,480,3438
1105394,26,480,3480
1105390,26,480,3476
1105675,26,480,3511
1105371,26,480,3457
1105356,26,480,3442
1105322,26,480,3408
1105338,26,480,3424
1105688,26,480,3524
1105316,26,480,3402
1105350,26,480,3436
1105666,26,480,3502
1105679,26,480,3515
1105701,26,480,3537
1105347,26,480,3433
1105677,26,480,3513
1105362,26,480,3448
1105374,26,480,3460
1105355,26,480,3441
1105689,26,480,3525
1105706,26,480,3542
1105682,26,480,3518
1105699,26,480,3535
1032358,26,480,944
1108291,26,480,3877
1108337,26,480,3923
1106529,26,480,3865
1108379,26,480,3965
1106539,26,480,3875
1108334,26,480,3920
1108325,26,480,3911
1108292,26,480,3878
1324502,26,480,4087
1108329,26,480,3915
1108364,26,480,3950
1324532,26,480,4117
1324519,26,480,4104
1108402,26,480,3988
1108346,26,480,3932
1108363,26,480,3949
1324456,26,480,4041
1324462,26,480,4047
1324430,26,480,4015
1324434,26,480,4019
1324417,26,480,4002
1108373,26,480,3959
1324445,26,480,4030
1108380,26,480,3966
1108356,26,480,3942
1324897,26,480,4232
1325045,26,480,4255
1325086,26,480,4296
1325126,26,480,4336
1325069,26,480,4279
1325138,26,480,4348
1325142,26,480,4352
1641819,26,480,8721
1641793,26,480,8695
1641817,26,480,8719
1641818,26,480,8720
1641792,26,480,8694
1641795,26,480,8697
1641835,26,480,8737
1641822,26,480,8724
1638298,26,480,8575
1638296,26,480,8573
1641777,26,480,8679
1641775,26,480,8677
1638305,26,480,8582
1641731,26,480,8633
1641751,26,480,8653
1638343,26,480,8620
1638341,26,480,8618
1641738,26,480,8640
1638314,26,480,8591
1641776,26,480,8678
1610566,26,480,7843
1610578,26,480,7855
1610561,26,480,7838
1610552,26,480,7829
1610502,26,480,7779
1610526,26,480,7803
1610508,26,480,7785
1610520,26,480,7797
1608934,26,480,7711
1608966,26,480,7743
1608876,26,480,7653
1606089,26,480,7616
1606095,26,480,7622
1608865,26,480,7642
1608947,26,480,7724
1608962,26,480,7739
1610478,26,480,7755
1608956,26,480,7733
1608969,26,480,7746
1608885,26,480,7662
1608855,26,480,7632
1608853,26,480,7630
1608886,26,480,7663
1608943,26,480,7720
1606097,26,480,7624
1610487,26,480,7764
1608860,26,480,7637
1608884,26,480,7661
1638294,26,480,8571
1638286,26,480,8563
1638291,26,480,8568
1638265,26,480,8542
1638264,26,480,8541
1638283,26,480,8560
1638232,26,480,8509
1638274,26,480,8551
1620994,26,480,8396
1621063,26,480,8465
1621032,26,480,8434
1638226,26,480,8503
1621037,26,480,8439
1621079,26,480,8481
1621044,26,480,8446
1620999,26,480,8401
1620992,26,480,8394
1621060,26,480,8462
1621033,26,480,8435
1618972,26,480,8374
1621092,26,480,8494
1638255,26,480,8532
1621085,26,480,8487
1618902,26,480,8304
1618893,26,480,8295
1618884,26,480,8286
1618917,26,480,8319
1618931,26,480,8333
1618911,26,480,8313
1618933,26,480,8335
1618904,26,480,8306
1612315,26,480,8092
1612713,26,480,8240
1611525,26,480,7927
1612645,26,480,8172
1612340,26,480,8117
1612702,26,480,8229
1611511,26,480,7913
1606067,26,480,7594
1611495,26,480,7897
1611489,26,480,7891
1612299,26,480,8076
1611483,26,480,7885
1612344,26,480,8121
1612267,26,480,8044
1612614,26,480,8141
1612632,26,480,8159
1611584,26,480,7986
1612254,26,480,8031
1611477,26,480,7879
1612652,26,480,8179
1611500,26,480,7902
1611515,26,480,7917
1610598,26,480,7875
1611516,26,480,7918
1611508,26,480,7910
1611523,26,480,7925
1611560,26,480,7962
1612682,26,480,8209
1611541,26,480,7943
1612262,26,480,8039
1610581,26,480,7858
1611484,26,480,7886
1612329,26,480,8106
1618882,26,480,8284
1612699,26,480,8226
1612294,26,480,8071
1612305,26,480,8082
1611506,26,480,7908
